,chain,hs_lat,hs_lon,time,iteration,model,plateid
9243,Hawaii,21.804140225301158,-160.93170112645385,10.0,45,Trench_frame,901
9244,Hawaii,19.0,-155.0,0.0,45,Trench_frame,901
9245,Hawaii,55.10740048746396,171.80681901818718,90.0,46,Trench_frame,901
9246,Hawaii,47.545558749303325,172.80384576375073,80.0,46,Trench_frame,901
9247,Hawaii,40.36782674257879,175.40302032122025,70.0,46,Trench_frame,901
9248,Hawaii,35.00521321055905,175.68927322430284,60.0,46,Trench_frame,901
9249,Hawaii,30.339993080015905,178.70108782808586,50.0,46,Trench_frame,901
9250,Hawaii,25.553505663155224,-175.73496855594118,40.0,46,Trench_frame,901
9251,Hawaii,27.265723805336584,-173.17884431112313,30.0,46,Trench_frame,901
9252,Hawaii,24.99331561843905,-167.06329783399323,20.0,46,Trench_frame,901
9253,Hawaii,22.496535821744924,-161.62855937995266,10.0,46,Trench_frame,901
9254,Hawaii,19.0,-155.0,0.0,46,Trench_frame,901
9255,Hawaii,51.42288710039234,175.77399778114696,90.0,47,Trench_frame,901
9256,Hawaii,44.09255093319653,176.59292506556022,80.0,47,Trench_frame,901
9257,Hawaii,36.87958112472491,178.43107362204663,70.0,47,Trench_frame,901
9258,Hawaii,31.511540257579625,178.61949829307957,60.0,47,Trench_frame,901
9259,Hawaii,27.399274011585728,-179.45054122800184,50.0,47,Trench_frame,901
9260,Hawaii,24.80865408622615,-174.74967303287434,40.0,47,Trench_frame,901
9261,Hawaii,26.564548879627225,-172.09220106306705,30.0,47,Trench_frame,901
9262,Hawaii,24.826444972359,-166.70543788106684,20.0,47,Trench_frame,901
9263,Hawaii,21.549443612189314,-161.08673667784922,10.0,47,Trench_frame,901
9264,Hawaii,19.0,-155.0,0.0,47,Trench_frame,901
9265,Hawaii,56.282364869850994,171.4679772837994,90.0,48,Trench_frame,901
9266,Hawaii,48.98757396717896,173.19160694246355,80.0,48,Trench_frame,901
9267,Hawaii,41.31955929401637,176.7390909785912,70.0,48,Trench_frame,901
9268,Hawaii,36.43780776432611,176.5431014405708,60.0,48,Trench_frame,901
9269,Hawaii,32.01363319229851,178.87470583357265,50.0,48,Trench_frame,901
9270,Hawaii,29.31501834867865,-176.34800949752974,40.0,48,Trench_frame,901
9271,Hawaii,27.90087894487166,-173.0545253163475,30.0,48,Trench_frame,901
9272,Hawaii,25.680890381904405,-167.11325591716667,20.0,48,Trench_frame,901
9273,Hawaii,22.16259148153625,-161.50998288231392,10.0,48,Trench_frame,901
9274,Hawaii,19.0,-155.0,0.0,48,Trench_frame,901
9275,Hawaii,56.36049048001685,171.6506924484633,90.0,49,Trench_frame,901
9276,Hawaii,48.6366702779551,173.38440229030667,80.0,49,Trench_frame,901
9277,Hawaii,41.443469842312965,176.16010257774397,70.0,49,Trench_frame,901
9278,Hawaii,36.120225600409434,176.41888961033752,60.0,49,Trench_frame,901
9279,Hawaii,32.4507022465161,178.42923113756004,50.0,49,Trench_frame,901
9280,Hawaii,29.512233403267008,-176.6577896399578,40.0,49,Trench_frame,901
9281,Hawaii,28.931342356313166,-172.8667742383523,30.0,49,Trench_frame,901
9282,Hawaii,25.86382016476932,-167.2936561380276,20.0,49,Trench_frame,901
9283,Hawaii,22.057926429119338,-161.30633808362933,10.0,49,Trench_frame,901
9284,Hawaii,19.0,-155.0,0.0,49,Trench_frame,901
9285,Hawaii,56.54943654181247,170.335264476311,90.0,50,Trench_frame,901
9286,Hawaii,48.99720699933996,171.71905349361148,80.0,50,Trench_frame,901
9287,Hawaii,41.31864903050375,175.80342284231924,70.0,50,Trench_frame,901
9288,Hawaii,36.149115169214355,175.91780848052002,60.0,50,Trench_frame,901
9289,Hawaii,31.551645468381828,178.76848236177005,50.0,50,Trench_frame,901
9290,Hawaii,28.538501888586275,-176.34411140303814,40.0,50,Trench_frame,901
9291,Hawaii,28.555405508041883,-172.616547533773,30.0,50,Trench_frame,901
9292,Hawaii,25.2952956668453,-166.88412806961645,20.0,50,Trench_frame,901
9293,Hawaii,21.81132017850612,-160.9128919942492,10.0,50,Trench_frame,901
9294,Hawaii,19.0,-155.0,0.0,50,Trench_frame,901
9295,Hawaii,57.190134109285665,170.7322020193525,90.0,51,Trench_frame,901
9296,Hawaii,49.33467303451091,173.0833622174255,80.0,51,Trench_frame,901
9297,Hawaii,41.65828239687326,177.1404053354405,70.0,51,Trench_frame,901
9298,Hawaii,36.31468056351357,177.44268353123104,60.0,51,Trench_frame,901
9299,Hawaii,32.16323995593865,179.2358665136131,50.0,51,Trench_frame,901
9300,Hawaii,29.29915894557719,-175.84055033362367,40.0,51,Trench_frame,901
9301,Hawaii,28.49734873847089,-171.98785900760942,30.0,51,Trench_frame,901
9302,Hawaii,25.012503126175975,-166.75365488145158,20.0,51,Trench_frame,901
9303,Hawaii,21.801372698664338,-161.30941655159987,10.0,51,Trench_frame,901
9304,Hawaii,19.0,-155.0,0.0,51,Trench_frame,901
9305,Hawaii,56.39649624511171,169.42379337748793,90.0,52,Trench_frame,901
9306,Hawaii,48.86367541415835,172.17695392764233,80.0,52,Trench_frame,901
9307,Hawaii,41.49551851982226,175.45850253873311,70.0,52,Trench_frame,901
9308,Hawaii,36.40674754980862,175.41591818678168,60.0,52,Trench_frame,901
9309,Hawaii,31.93202901957412,178.05786025154222,50.0,52,Trench_frame,901
9310,Hawaii,28.82181312142305,-177.02195550626746,40.0,52,Trench_frame,901
9311,Hawaii,28.355276510568604,-172.56592496984106,30.0,52,Trench_frame,901
9312,Hawaii,25.201232546431093,-167.09587058279442,20.0,52,Trench_frame,901
9313,Hawaii,22.496535821744924,-161.62855937995266,10.0,52,Trench_frame,901
9314,Hawaii,19.0,-155.0,0.0,52,Trench_frame,901
9315,Hawaii,51.41236040429719,175.2223286219143,90.0,53,Trench_frame,901
9316,Hawaii,45.39036970767339,175.02205303212472,80.0,53,Trench_frame,901
9317,Hawaii,36.721213129583454,179.71645295434578,70.0,53,Trench_frame,901
9318,Hawaii,32.81750916743124,178.29385479456695,60.0,53,Trench_frame,901
9319,Hawaii,28.403385918816927,-178.515281154693,50.0,53,Trench_frame,901
9320,Hawaii,25.226971462258177,-173.5613798975232,40.0,53,Trench_frame,901
9321,Hawaii,26.888904815686768,-170.89758617931878,30.0,53,Trench_frame,901
9322,Hawaii,24.881259815823675,-166.38886839319687,20.0,53,Trench_frame,901
9323,Hawaii,21.61586914113657,-160.98142832199972,10.0,53,Trench_frame,901
9324,Hawaii,19.0,-155.0,0.0,53,Trench_frame,901
9325,Hawaii,52.683712276013615,172.9581946471033,90.0,54,Trench_frame,901
9326,Hawaii,45.350239202435134,174.54899275177976,80.0,54,Trench_frame,901
9327,Hawaii,38.13100584468328,177.24923319211166,70.0,54,Trench_frame,901
9328,Hawaii,32.780736451738285,177.5155274523887,60.0,54,Trench_frame,901
9329,Hawaii,28.69928047501295,179.72579249933833,50.0,54,Trench_frame,901
9330,Hawaii,24.64463019509469,-174.74279942679513,40.0,54,Trench_frame,901
9331,Hawaii,26.316244545258716,-172.13165143378583,30.0,54,Trench_frame,901
9332,Hawaii,24.772935298516582,-167.08410869435158,20.0,54,Trench_frame,901
9333,Hawaii,21.99351608969475,-160.89535303513244,10.0,54,Trench_frame,901
9334,Hawaii,19.0,-155.0,0.0,54,Trench_frame,901
9335,Hawaii,54.276092277146006,173.40812491603248,90.0,55,Trench_frame,901
9336,Hawaii,46.72652682719439,174.6009985941383,80.0,55,Trench_frame,901
9337,Hawaii,39.207232365106094,177.49413465050384,70.0,55,Trench_frame,901
9338,Hawaii,34.73454530361113,176.5849427931797,60.0,55,Trench_frame,901
9339,Hawaii,31.36378010141691,178.17072635230727,50.0,55,Trench_frame,901
9340,Hawaii,28.282296860260033,-176.78302293088527,40.0,55,Trench_frame,901
9341,Hawaii,26.506905505996507,-172.8640125280786,30.0,55,Trench_frame,901
9342,Hawaii,25.190273811224056,-166.71379949848085,20.0,55,Trench_frame,901
9343,Hawaii,22.05311979492724,-161.4626581695465,10.0,55,Trench_frame,901
9344,Hawaii,19.0,-155.0,0.0,55,Trench_frame,901
9345,Hawaii,52.246246505729296,173.2372119879335,90.0,56,Trench_frame,901
9346,Hawaii,44.804384627438985,174.5099817940827,80.0,56,Trench_frame,901
9347,Hawaii,37.356751613788944,177.90900728600687,70.0,56,Trench_frame,901
9348,Hawaii,32.05750037747173,178.04295713019349,60.0,56,Trench_frame,901
9349,Hawaii,31.209090454529903,179.14917753964804,50.0,56,Trench_frame,901
9350,Hawaii,25.419814296154932,-175.3404062268866,40.0,56,Trench_frame,901
9351,Hawaii,27.21604795742879,-172.70419614521953,30.0,56,Trench_frame,901
9352,Hawaii,25.146235942071815,-166.99086508764262,20.0,56,Trench_frame,901
9353,Hawaii,22.92815262059869,-161.53606031035474,10.0,56,Trench_frame,901
9354,Hawaii,19.0,-155.0,0.0,56,Trench_frame,901
9355,Hawaii,56.07448021872489,173.51364944202237,90.0,57,Trench_frame,901
9356,Hawaii,48.556596717341634,174.50880677979555,80.0,57,Trench_frame,901
9357,Hawaii,40.76816978417041,178.30370932498408,70.0,57,Trench_frame,901
9358,Hawaii,36.02504470522597,177.65602293789334,60.0,57,Trench_frame,901
9359,Hawaii,31.904016699667174,179.03060230732575,50.0,57,Trench_frame,901
9360,Hawaii,29.32471629873712,-175.86630463378168,40.0,57,Trench_frame,901
9361,Hawaii,27.82327984488499,-172.67874072838111,30.0,57,Trench_frame,901
9362,Hawaii,25.061995672546868,-166.74936795859563,20.0,57,Trench_frame,901
9363,Hawaii,21.80064254948101,-161.32686153990883,10.0,57,Trench_frame,901
9364,Hawaii,19.0,-155.0,0.0,57,Trench_frame,901
9365,Hawaii,56.650497421156885,171.05002965148768,90.0,58,Trench_frame,901
9366,Hawaii,49.21839222113,172.97509000655197,80.0,58,Trench_frame,901
9367,Hawaii,41.81541083695871,176.77927572534747,70.0,58,Trench_frame,901
9368,Hawaii,36.4478706117895,177.09913052110588,60.0,58,Trench_frame,901
9369,Hawaii,31.087395828938735,178.92721939734855,50.0,58,Trench_frame,901
9370,Hawaii,30.16003199431105,-176.11127948209074,40.0,58,Trench_frame,901
9371,Hawaii,26.56370444760818,-172.7552422857198,30.0,58,Trench_frame,901
9372,Hawaii,25.703998600480112,-167.090387995664,20.0,58,Trench_frame,901
9373,Hawaii,22.022132276821814,-161.29260898894503,10.0,58,Trench_frame,901
9374,Hawaii,19.0,-155.0,0.0,58,Trench_frame,901
9375,Hawaii,57.57141200672235,169.62177623039221,90.0,59,Trench_frame,901
9376,Hawaii,49.6805280818372,172.17634044842157,80.0,59,Trench_frame,901
9377,Hawaii,41.863662080332276,176.52659533903636,70.0,59,Trench_frame,901
9378,Hawaii,36.989397999570095,176.04872616899178,60.0,59,Trench_frame,901
9379,Hawaii,32.67371555209291,179.0764770076593,50.0,59,Trench_frame,901
9380,Hawaii,30.046908084293385,-176.2855489290691,40.0,59,Trench_frame,901
9381,Hawaii,28.54551931071777,-172.71947598798587,30.0,59,Trench_frame,901
9382,Hawaii,25.349343470918036,-167.25025479478543,20.0,59,Trench_frame,901
9383,Hawaii,21.800111237527666,-160.93673304403993,10.0,59,Trench_frame,901
9384,Hawaii,19.0,-155.0,0.0,59,Trench_frame,901
9385,Hawaii,57.36557544616781,171.25634724328856,90.0,60,Trench_frame,901
9386,Hawaii,49.85601523111994,172.5212326072382,80.0,60,Trench_frame,901
9387,Hawaii,42.5828429769214,175.3137994745075,70.0,60,Trench_frame,901
9388,Hawaii,37.41689061031149,175.39025680223142,60.0,60,Trench_frame,901
9389,Hawaii,33.02833134950337,178.86661686751592,50.0,60,Trench_frame,901
9390,Hawaii,27.6170720749661,-175.74294453356282,40.0,60,Trench_frame,901
9391,Hawaii,28.861284480764752,-172.94025879757868,30.0,60,Trench_frame,901
9392,Hawaii,25.773591552113206,-167.45785956789237,20.0,60,Trench_frame,901
9393,Hawaii,21.913937979445365,-161.18320664111687,10.0,60,Trench_frame,901
9394,Hawaii,19.0,-155.0,0.0,60,Trench_frame,901
9395,Hawaii,56.218521263563375,172.25066523030986,90.0,61,Trench_frame,901
9396,Hawaii,48.33279495699108,175.07860751460632,80.0,61,Trench_frame,901
9397,Hawaii,40.82479022816163,178.44468844682714,70.0,61,Trench_frame,901
9398,Hawaii,36.25417276530284,177.5606662110424,60.0,61,Trench_frame,901
9399,Hawaii,31.91878997055875,178.5432276339485,50.0,61,Trench_frame,901
9400,Hawaii,29.74323499863878,-176.2167400239936,40.0,61,Trench_frame,901
9401,Hawaii,27.523512455484983,-173.0867114312567,30.0,61,Trench_frame,901
9402,Hawaii,25.44601926002426,-167.16484073623192,20.0,61,Trench_frame,901
9403,Hawaii,22.393762790659334,-161.88529487408422,10.0,61,Trench_frame,901
9404,Hawaii,19.0,-155.0,0.0,61,Trench_frame,901
9405,Hawaii,53.249650653244984,174.71297777334735,90.0,62,Trench_frame,901
9406,Hawaii,45.69527084325268,176.56598486962164,80.0,62,Trench_frame,901
9407,Hawaii,37.91532793394421,-179.8912254193409,70.0,62,Trench_frame,901
9408,Hawaii,33.005924063649346,179.7581888984436,60.0,62,Trench_frame,901
9409,Hawaii,29.635746382163052,-179.4184188276449,50.0,62,Trench_frame,901
9410,Hawaii,25.54292770620179,-173.94257476650492,40.0,62,Trench_frame,901
9411,Hawaii,27.205316228082204,-171.31466035428159,30.0,62,Trench_frame,901
9412,Hawaii,25.714860861853193,-166.9127943714192,20.0,62,Trench_frame,901
9413,Hawaii,22.31908536341667,-161.3724340833381,10.0,62,Trench_frame,901
9414,Hawaii,19.0,-155.0,0.0,62,Trench_frame,901
9415,Hawaii,54.342334382873396,173.7594922911053,90.0,63,Trench_frame,901
9416,Hawaii,46.844104394065326,174.52314469888685,80.0,63,Trench_frame,901
9417,Hawaii,39.697924276875604,176.84500662538449,70.0,63,Trench_frame,901
9418,Hawaii,34.34791505628203,177.0482047822686,60.0,63,Trench_frame,901
9419,Hawaii,30.211942686003788,178.87136647375826,50.0,63,Trench_frame,901
9420,Hawaii,27.774256729660586,-176.20209658408425,40.0,63,Trench_frame,901
9421,Hawaii,28.26054362616671,-172.61798991191776,30.0,63,Trench_frame,901
9422,Hawaii,25.153366754787825,-166.71513833772454,20.0,63,Trench_frame,901
9423,Hawaii,21.951853037482337,-160.87342958517573,10.0,63,Trench_frame,901
9424,Hawaii,19.0,-155.0,0.0,63,Trench_frame,901
9425,Hawaii,51.027919426000665,175.64421353151363,90.0,64,Trench_frame,901
9426,Hawaii,43.82521775968682,176.56364395136515,80.0,64,Trench_frame,901
9427,Hawaii,36.8786276802299,178.3691374676492,70.0,64,Trench_frame,901
9428,Hawaii,31.584043129204616,178.49258136695323,60.0,64,Trench_frame,901
9429,Hawaii,27.257117765375288,-179.6343955318945,50.0,64,Trench_frame,901
9430,Hawaii,24.648321134260744,-174.92243738627906,40.0,64,Trench_frame,901
9431,Hawaii,26.359716425556652,-172.37647087721894,30.0,64,Trench_frame,901
9432,Hawaii,25.467500439666395,-166.97952893018262,20.0,64,Trench_frame,901
9433,Hawaii,22.090830848882415,-161.7647619800812,10.0,64,Trench_frame,901
9434,Hawaii,19.0,-155.0,0.0,64,Trench_frame,901
9435,Hawaii,54.78069387010573,172.13175410892322,90.0,65,Trench_frame,901
9436,Hawaii,46.90867077136295,173.70943601266265,80.0,65,Trench_frame,901
9437,Hawaii,38.81599019333004,177.99099596424432,70.0,65,Trench_frame,901
9438,Hawaii,34.362673433265385,177.07636666727726,60.0,65,Trench_frame,901
9439,Hawaii,29.857292847607606,178.9726281919637,50.0,65,Trench_frame,901
9440,Hawaii,26.944678474391765,-176.02650313489548,40.0,65,Trench_frame,901
9441,Hawaii,28.340640209819416,-172.82329620809955,30.0,65,Trench_frame,901
9442,Hawaii,25.384887036412156,-166.83846615955042,20.0,65,Trench_frame,901
9443,Hawaii,22.823956624118154,-161.77922756984944,10.0,65,Trench_frame,901
9444,Hawaii,19.0,-155.0,0.0,65,Trench_frame,901
9445,Hawaii,55.80998741603279,171.44917756838103,90.0,66,Trench_frame,901
9446,Hawaii,48.383191776266905,172.92201165229764,80.0,66,Trench_frame,901
9447,Hawaii,40.9303183529968,176.48982824535813,70.0,66,Trench_frame,901
9448,Hawaii,35.549723106943,176.82666358959096,60.0,66,Trench_frame,901
9449,Hawaii,30.786669154559185,178.99051907373482,50.0,66,Trench_frame,901
9450,Hawaii,27.97743582547944,-176.24577257503634,40.0,66,Trench_frame,901
9451,Hawaii,27.76199409552019,-172.57335603527721,30.0,66,Trench_frame,901
9452,Hawaii,24.87757555685693,-166.42065053236283,20.0,66,Trench_frame,901
9453,Hawaii,21.601084787256017,-161.0115753363112,10.0,66,Trench_frame,901
9454,Hawaii,19.0,-155.0,0.0,66,Trench_frame,901
9455,Hawaii,53.45414326679794,171.81651762139177,90.0,67,Trench_frame,901
9456,Hawaii,45.72539853025434,174.30170747013614,80.0,67,Trench_frame,901
9457,Hawaii,38.32685984679404,177.8871373163136,70.0,67,Trench_frame,901
9458,Hawaii,32.94792710217323,178.1974547741013,60.0,67,Trench_frame,901
9459,Hawaii,28.85886314800297,-179.88804232402927,50.0,67,Trench_frame,901
9460,Hawaii,26.331856873056775,-175.11870225255066,40.0,67,Trench_frame,901
9461,Hawaii,27.39206769029972,-171.80725323921587,30.0,67,Trench_frame,901
9462,Hawaii,24.16609235941236,-166.26940310416086,20.0,67,Trench_frame,901
9463,Hawaii,21.146186939104396,-160.70333689267082,10.0,67,Trench_frame,901
9464,Hawaii,19.0,-155.0,0.0,67,Trench_frame,901
9465,Hawaii,56.107046416353654,169.96278523799407,90.0,68,Trench_frame,901
9466,Hawaii,48.29874085773241,171.8378657257332,80.0,68,Trench_frame,901
9467,Hawaii,40.78672413450271,175.84784348047657,70.0,68,Trench_frame,901
9468,Hawaii,35.408508955557785,176.2015343946245,60.0,68,Trench_frame,901
9469,Hawaii,31.319757383823376,178.49836660016442,50.0,68,Trench_frame,901
9470,Hawaii,28.934835878641472,-176.97926602097968,40.0,68,Trench_frame,901
9471,Hawaii,26.81599568681241,-172.62034753323232,30.0,68,Trench_frame,901
9472,Hawaii,25.4811482279484,-167.52475301837467,20.0,68,Trench_frame,901
9473,Hawaii,22.146154700761905,-161.05328116486695,10.0,68,Trench_frame,901
9474,Hawaii,19.0,-155.0,0.0,68,Trench_frame,901
9475,Hawaii,55.76430305987709,172.04434597376414,90.0,69,Trench_frame,901
9476,Hawaii,48.27645687479209,173.4280537393083,80.0,69,Trench_frame,901
9477,Hawaii,40.928613354159694,176.03284705375467,70.0,69,Trench_frame,901
9478,Hawaii,35.86303344988875,175.96562892115128,60.0,69,Trench_frame,901
9479,Hawaii,31.70786138060595,178.70394256306307,50.0,69,Trench_frame,901
9480,Hawaii,29.376288152189716,-176.09469574826622,40.0,69,Trench_frame,901
9481,Hawaii,27.309395977602584,-173.0986564900587,30.0,69,Trench_frame,901
9482,Hawaii,24.84635034872769,-167.21201198127474,20.0,69,Trench_frame,901
9483,Hawaii,22.085970492044503,-161.76157994878912,10.0,69,Trench_frame,901
9484,Hawaii,19.0,-155.0,0.0,69,Trench_frame,901
9485,Hawaii,56.953468571673476,169.67356176621215,90.0,70,Trench_frame,901
9486,Hawaii,49.06427509552253,172.29733998311835,80.0,70,Trench_frame,901
9487,Hawaii,41.3285881565082,176.46483444386092,70.0,70,Trench_frame,901
9488,Hawaii,36.15456261575428,176.58586680693384,60.0,70,Trench_frame,901
9489,Hawaii,31.855070599797372,179.4271645008583,50.0,70,Trench_frame,901
9490,Hawaii,29.459697996611812,-175.80506824863426,40.0,70,Trench_frame,901
9491,Hawaii,27.698429672473324,-172.18720611541843,30.0,70,Trench_frame,901
9492,Hawaii,25.018153859228565,-166.77814519688073,20.0,70,Trench_frame,901
9493,Hawaii,21.99732509621889,-160.9348539077894,10.0,70,Trench_frame,901
9494,Hawaii,19.0,-155.0,0.0,70,Trench_frame,901
9495,Hawaii,51.04396563291139,176.05876291777506,90.0,71,Trench_frame,901
9496,Hawaii,43.47443754909968,177.14057881120556,80.0,71,Trench_frame,901
9497,Hawaii,36.092614883657475,178.87549743564293,70.0,71,Trench_frame,901
9498,Hawaii,31.14916783440567,178.67349833748457,60.0,71,Trench_frame,901
9499,Hawaii,26.971013881917393,-179.49121302461316,50.0,71,Trench_frame,901
9500,Hawaii,24.2496440595525,-174.82997072068014,40.0,71,Trench_frame,901
9501,Hawaii,25.938970639810965,-172.16521516617522,30.0,71,Trench_frame,901
9502,Hawaii,24.94948579277742,-166.37751705532224,20.0,71,Trench_frame,901
9503,Hawaii,21.622053254334517,-161.00388323569192,10.0,71,Trench_frame,901
9504,Hawaii,19.0,-155.0,0.0,71,Trench_frame,901
9505,Hawaii,55.3284913058169,173.6367957182671,90.0,72,Trench_frame,901
9506,Hawaii,47.67237709146044,174.73326987425474,80.0,72,Trench_frame,901
9507,Hawaii,39.91672844111687,177.73695104869003,70.0,72,Trench_frame,901
9508,Hawaii,35.25511184444811,177.8991172506889,60.0,72,Trench_frame,901
9509,Hawaii,30.4246114476823,179.66493547485572,50.0,72,Trench_frame,901
9510,Hawaii,28.847653969741778,-175.13165599141664,40.0,72,Trench_frame,901
9511,Hawaii,25.929647096251735,-171.96914988054831,30.0,72,Trench_frame,901
9512,Hawaii,24.174695999155205,-166.26663502436165,20.0,72,Trench_frame,901
9513,Hawaii,21.152178666721653,-160.70661222626464,10.0,72,Trench_frame,901
9514,Hawaii,19.0,-155.0,0.0,72,Trench_frame,901
9515,Hawaii,53.51569685072757,175.13766574591673,90.0,73,Trench_frame,901
9516,Hawaii,45.91018546819193,176.15192160005435,80.0,73,Trench_frame,901
9517,Hawaii,38.455353757621126,178.65946470308737,70.0,73,Trench_frame,901
9518,Hawaii,33.72561023986531,178.10691814258615,60.0,73,Trench_frame,901
9519,Hawaii,32.41999268713794,179.08173910581942,50.0,73,Trench_frame,901
9520,Hawaii,26.732947889325807,-175.5222676296317,40.0,73,Trench_frame,901
9521,Hawaii,28.367735472382755,-172.7509507264966,30.0,73,Trench_frame,901
9522,Hawaii,25.86845575976805,-167.49238968635245,20.0,73,Trench_frame,901
9523,Hawaii,22.00624912892449,-160.8702146458312,10.0,73,Trench_frame,901
9524,Hawaii,19.0,-155.0,0.0,73,Trench_frame,901
9525,Hawaii,56.8564556543799,169.1184212370861,90.0,74,Trench_frame,901
9526,Hawaii,49.15409798731526,170.803201704585,80.0,74,Trench_frame,901
9527,Hawaii,41.78300476657185,174.7657941725928,70.0,74,Trench_frame,901
9528,Hawaii,36.37319994459935,175.13797918336988,60.0,74,Trench_frame,901
9529,Hawaii,32.06005536265148,178.4454261406733,50.0,74,Trench_frame,901
9530,Hawaii,29.89552308570971,-176.2234720488487,40.0,74,Trench_frame,901
9531,Hawaii,27.678221891321332,-173.08418069050796,30.0,74,Trench_frame,901
9532,Hawaii,25.47132109807163,-167.08207020520607,20.0,74,Trench_frame,901
9533,Hawaii,22.496535821744924,-161.62855937995266,10.0,74,Trench_frame,901
9534,Hawaii,19.0,-155.0,0.0,74,Trench_frame,901
9535,Hawaii,55.214324815545766,171.3066133926926,90.0,75,Trench_frame,901
9536,Hawaii,48.03364151601708,173.07380216455638,80.0,75,Trench_frame,901
9537,Hawaii,40.56721851415772,176.84513896377663,70.0,75,Trench_frame,901
